Key (ST_Code),ST Code / Abbr,Product Code,Product Name,Category,Loai Hang,KFM Qty (SL Chuyen),ABA Qty (SL Giao),Diff (Lech),Loai Chenh Lech
HHT_8935117700128,HHT,"=""8935117700128""",ÁNH HỒNG - BÁNH FLAN CARAMEL CAO CẤP 2*80G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8850329123575,HHT,"=""8850329123575""",MEIJI - SỮA THANH TRÙNG HUƠNG DƯA LƯỚI 946ML,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_10094,HHT,"=""10094""",BLUEBERRY MỸ HỘP 125G,Meat,Fix weight,0,10,-10,Chưa tạo phiếu KFM
HHT_8935360200123,HHT,"=""8935360200123""",NHO MIX 2 MÀU XANH - ĐEN MỸ HỘP 450G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
HHT_1101310,HHT,"=""1101310""",NHO XANH MỸ,Meat,Fix weight,0,8.2000,-8.2000,Chưa tạo phiếu KFM
HHT_11750,HHT,"=""11750""",TÁO QUEEN NEW ZEALAND TÚI 950G UP,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8934717600784,HHT,"=""8934717600784""",CJ CẦU TRE - XÚC XÍCH ỨC GÀ COCKTAIL PHÔ MAI 200G,Meat,Fix weight,0,20,-20,Chưa tạo phiếu KFM
HHT_8938528582574,HHT,"=""8938528582574""",NGỌC TÚ - BÁNH GIÒ THỊT HEO TRỨNG CÚT 160G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8936045450130,HHT,"=""8936045450130""",NIPPON CHV - BA RỌI XÔNG KHÓI 200G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8850329536658,HHT,"=""8850329536658""",MEIJI - SỮA CHUA UỐNG ORIGINAL LỐC 4*85ML,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8934673608824,HHT,"=""8934673608824""",VINAMILK - SCA TRÁI CÂY 100G,Meat,Fix weight,0,24,-24,Chưa tạo phiếu KFM
HHT_11122,HHT,"=""11122""",THƠM TRÁI CẮT SẴN 350G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8936204030906,HHT,"=""8936204030906""",ĐẬU ĐỎ TƯƠI 100G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8936176751007,HHT,"=""8936176751007""",TNT - CHÈ BƯỞI 140G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_11757,HHT,"=""11757""",NẤM MỠ TRẮNG 150G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8936012063103,HHT,"=""8936012063103""",MỘC CHÂU CREAMERY - SỮA THANH TRÙNG NGUYÊN CHẤT HỘP 900ML,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
HHT_8936012063127,HHT,"=""8936012063127""",MỘC CHÂU CREAMERY - SỮA THANH TRÙNG NGUYÊN CHẤT HÔP 450ML,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
HHT_8938500490828,HHT,"=""8938500490828""",IKA - CHÂN GIÒ HUN KHÓI 250G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8938546855032,HHT,"=""8938546855032""",BEANY - ĐẬU HŨ CHIÊN 280G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
HHT_8934572205544,HHT,"=""8934572205544""",VISSAN - GIÒ LỤA ĐẶC BIỆT 500G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8935019503216,HHT,"=""8935019503216""","LEGOURMET - XÚC XÍCH VƯỜN BIA 10CM, 200G",Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8935058950927,HHT,"=""8935058950927""",CP - TÀU HŨ TRỨNG 220G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8938562884061,HHT,"=""8938562884061""",MINH NHẬT - CÀ PHÊ MUỐI 100ML,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8885020330014,HHT,"=""8885020330014""",DALAT HILL-XÀ LÁCH HỖN HỢP SPRING MIX 100G,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
HHT_8936204030265,HHT,"=""8936204030265""",AN LẠC - NGUYÊN LIỆU TƯƠI KHO TIÊU XANH 60G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8936146442614,HHT,"=""8936146442614""",G - HUYẾT HẤP 400G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
HHT_8938511301618,HHT,"=""8938511301618""",THƠM - HỒNG TRÀ SỮA BÁ TƯỚC 250ML,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8934673101387,HHT,"=""8934673101387""",VINAMILK - SỮA THANH TRÙNG KHÔNG ĐƯỜNG GREEN FARM 900ML,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
HHT_8935058921422,HHT,"=""8935058921422""",CP - XÚC XÍCH PHÔ MAI TAN CHẢY 200G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
HHT_8936000750206,HHT,"=""8936000750206""",ICHIBAN - ĐẬU HŨ TRẮNG ICHI - SAKURA 240G,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
HHT_11575,HHT,"=""11575""",LÊ ĐƯỜNG TÚI 1.2KG,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
HHT_10605,HHT,"=""10605""",ĐÀO DẸT TRUNG HỘP 500GR,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8938541439817,HHT,"=""8938541439817""",TÁO TÚI 1.5KG,Meat,Fix weight,0,10,-10,Chưa tạo phiếu KFM
HHT_4014500513164,HHT,"=""4014500513164""",ZOTT - PHÔ MAI LÁT MOZZARELLA 200G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
HHT_8936049693892,HHT,"=""8936049693892""",HASFARM - HỖN HỢP XÀ LÁCH BABY 100G ( ĐÃ RỬA SẠCH),Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
HHT_8938562884016,HHT,"=""8938562884016""",MINH NHẬT - CHÈ DƯỠNG NHAN 330G,Meat,Fix weight,0,3,-3,Chưa tạo phiếu KFM
HHT_8936049693908,HHT,"=""8936049693908""",HASFARM - HỖN HỢP XÀ LÁCH BABY VÀ ROCKET 100G ( ĐÃ RỬA SẠCH),Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
HHT_SP001595,HHT,"=""SP001595""",BBANG HOUSE - BÁNH ITALIA CARAMEL 100G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_10610,HHT,"=""10610""",ZESPRI - HỘP KIWI VÀNG CHÍN 4 QUẢ,Meat,Fix weight,0,9,-9,Chưa tạo phiếu KFM
HHT_8934673606820,HHT,"=""8934673606820""",VINAMILK - SCA CÓ ĐƯỜNG 100G,Meat,Fix weight,0,48,-48,Chưa tạo phiếu KFM
HHT_8850329106578,HHT,"=""8850329106578""",MEIJI - SỮA THANH TRÙNG VỊ DƯA LƯỚI 200 ML,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
HHT_8938500490897,HHT,"=""8938500490897""",IKA - TAI HEO Ủ XÌ DẦU 160G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8936000750220,HHT,"=""8936000750220""",ICHIBAN - ĐẬU HŨ TRỨNG ICHI - SAKURA 160G,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
HHT_8935007117135,HHT,"=""8935007117135""",LOTHAMILK - SỮA THANH TRÙNG CÓ ĐƯỜNG CHAI 473ML,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8938511301731,HHT,"=""8938511301731""",THƠM - TÀU HŨ TRÀ SỮA VỊ HẠNH NHÂN 130G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8936049694417,HHT,"=""8936049694417""",HỖN HỢP CẢI KALE VÀ BÓ XÔI BABY 75G (ĐÃ RỬA SẠCH),Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8938503131056,HHT,"=""8938503131056""",ĐÀ LẠT MILK - SỮA TƯƠI THANH TRÙNG HƯƠNG DÂU 180ML,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
HHT_11550,HHT,"=""11550""",TỎI HẢI DƯƠNG XAY 50G,Meat,Fix weight,0,9,-9,Chưa tạo phiếu KFM
HHT_11547,HHT,"=""11547""",HÀNH TÍM XAY 50G,Meat,Fix weight,0,7,-7,Chưa tạo phiếu KFM
HHT_8850329183715,HHT,"=""8850329183715""",MEIJI - SỮA THANH TRÙNG 4.3% 946ML,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8936045452066,HHT,"=""8936045452066""",NIPPON CHV - XÚC XÍCH SCHAU ESSEN 200G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
HHT_8934673320566,HHT,"=""8934673320566""",VINAMILK - SCU PROBI HƯƠNG VIỆT QUẤT 65ML,Meat,Fix weight,0,10,-10,Chưa tạo phiếu KFM
HHT_8850329527236,HHT,"=""8850329527236""",MEIJI - SỮA CHUA DÂU 4X90G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
HHT_8936000751012,HHT,"=""8936000751012""",ICHIBAN - SỮA ĐẬU NÀNH 350ML,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8938505512167,HHT,"=""8938505512167""",SENTA - CỦ NĂNG TƯƠI GỌT VỎ 200G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8935318100062,HHT,"=""8935318100062""",ĐÀ LẠT MILK -  SỮA TƯƠI THANH TRÙNG ÍT ĐƯỜNG 450ML,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
HHT_8938503131780,HHT,"=""8938503131780""",ĐÀ LẠT MILK - SỮA TƯƠI THANH TRÙNG 180ML,Meat,Fix weight,0,8,-8,Chưa tạo phiếu KFM
HHT_8938503131421,HHT,"=""8938503131421""",ĐÀ LẠT MILK - SỮA CHUA UỐNG CÓ ĐƯỜNG 500ML,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
HHT_8936076279328,HHT,"=""8936076279328""",SAVOURE - BÁNH SU KEM 150G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
HHT_11106,HHT,"=""11106""",BÔNG CẢI XANH SƠ CHẾ 250G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8935288800023,HHT,"=""8935288800023""",BẮC ÂU - NẤM KIM CHÂM VN HỮU CƠ 150G,Meat,Fix weight,0,40,-40,Chưa tạo phiếu KFM
HHT_11546,HHT,"=""11546""",HÀNH TÍM BÓC VỎ 100G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_11063,HHT,"=""11063""",NẤM KIM CHÂM HÀN QUỐC 150G,Meat,Fix weight,0,5,-5,Chưa tạo phiếu KFM
HHT_8938509645014,HHT,"=""8938509645014""",HOKTO - NẤM LINH CHI TRẮNG  MALAYSIA 125G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8938562884405,HHT,"=""8938562884405""",MINH NHẬT - RAU CÂU FLAN PHOMAI CÀ PHÊ 120G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8935019509010,HHT,"=""8935019509010""",LEGOURMET - XÚC XÍCH COCKTAIL 200G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_6954463411658,HHT,"=""6954463411658""",PULMUONE - MỲ UDON ĐẬU HŨ CHẢ CÁ 275G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8935101608102,HHT,"=""8935101608102""",JONGGA - KIM CHI CẢI THẢO CẮT LÁT 450G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8935101608409,HHT,"=""8935101608409""",JONGGA - KIM CHI CẢI THẢO CẮT LÁT 150G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
HHT_8938508547579,HHT,"=""8938508547579""",BIBIGO - KIM CHI CẢI THẢO CẮT LÁT 500G,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
HHT_8936146446742,HHT,"=""8936146446742""",G - GIÒ THỦ 200G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
HHT_9421016151325,HHT,"=""9421016151325""",WESTGOLD - BƠ MẶN 250G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_3073781110661,HHT,"=""3073781110661""",BELCUBE - PHÔ MAI VUÔNG VỊ SỮA GÓI 24 VIÊN - 125G,Meat,Fix weight,0,3,-3,Chưa tạo phiếu KFM
HHT_8935217411542,HHT,"=""8935217411542""",TH TRUE MILK - SCU HƯƠNG DÂU 85*4 ML,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
HHT_8936219620192,HHT,"=""8936219620192""",SAMHO - SUMIRI CÀNG CUA HOÀNG ĐẾ 70G,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
HHT_10973,HHT,"=""10973""",NHO MUSCAT NỘI ĐỊA TRUNG HỘP 450G UP,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_SP001578,HHT,"=""SP001578""",BBANG HOUSE - BÁNH KEM CỐT SOCOLA 120G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8936176751175,HHT,"=""8936176751175""",TNT - CHÈ DỪA NON KIỂU THÁI 140G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8938562884054,HHT,"=""8938562884054""",MINH NHẬT - CÀ PHÊ SỮA 100ML,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8938531579028,HHT,"=""8938531579028""",DELIFRES - SỮA TƯƠI THANH TRÙNG KHÔNG ĐƯỜNG CHAI 1.8L,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
HHT_8935360200093,HHT,"=""8935360200093""",NHO ĐỎ MỸ HỘP 450G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8938502525337,HHT,"=""8938502525337""",THỌ PHÁT - BÁNH BAO NHÂN THỊT HEO TRỨNG CÚT 480G (4x120G),Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8938552678755,HHT,"=""8938552678755""",NTP FOOD - CHÈ THỐT NỐT BẢY NÚI 150ML,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_11697,HHT,"=""11697""",VỈ CANH KHOAI MỠ 300G,Meat,Fix weight,0,5,-5,Chưa tạo phiếu KFM
HHT_8938503131742,HHT,"=""8938503131742""",ĐÀ LẠT MILK - SỮA TƯƠI THANH TRÙNG 450ML,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
HHT_8850329101863,HHT,"=""8850329101863""",MEIJI - SỮA TƯƠI THANH TRÙNG LACTOSE FREE 200ML,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
HHT_8935101608072,HHT,"=""8935101608072""",ĐỨC VIỆT - XÚC XÍCH SỤN NƯỚNG BULGOGI 450G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8938502525016,HHT,"=""8938502525016""",THỌ PHÁT - BÁNH BAO NHÂN THỊT TRỨNG CÚT 250G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
HHT_8938500844102,HHT,"=""8938500844102""",VỊ NGUYÊN - ĐẬU HŨ NON 280G,Meat,Fix weight,0,10,-10,Chưa tạo phiếu KFM
HHT_11532,HHT,"=""11532""",TÁO XANH MỸ TÚI 900G UP,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8936009793167,HHT,"=""8936009793167""",MORINAGA - SỮA CHUA KHÔNG BÉO ÍT ĐƯỜNG 100G,Meat,Fix weight,0,20,-20,Chưa tạo phiếu KFM
HHT_8934673500548,HHT,"=""8934673500548""",VINAMILK - SCA GREEN FARM ÍT ĐƯỜNG HỘP 100G LỐC 4,Meat,Fix weight,0,48,-48,Chưa tạo phiếu KFM
HHT_8938505512013,HHT,"=""8938505512013""",SENTA - HẠT SEN TƯƠI 200G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8936204030586,HHT,"=""8936204030586""",AN LẠC- ĐẬU TƯƠI HỖN HỢP 100G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8938511301595,HHT,"=""8938511301595""",THƠM - TRÀ SỮA ÔLONG TỨ QUÝ 250ML,Meat,Fix weight,0,3,-3,Chưa tạo phiếu KFM
HHT_8938503131810,HHT,"=""8938503131810""",ĐÀ LẠT MILK - SỮA TƯƠI THANH TRÙNG 950ML,Meat,Fix weight,0,12,-12,Chưa tạo phiếu KFM
HHT_8938562884191,HHT,"=""8938562884191""",MINH NHẬT - RAU CÂU FLAN PHOMAI CÀ PHÊ 300G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8936176751021,HHT,"=""8936176751021""",TNT - CHÈ BẮP 140G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_11682,HHT,"=""11682""",BÔNG CẢI TRẮNG SƠ CHẾ 200G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8938509645021,HHT,"=""8938509645021""",HOKTO - NẤM LINH CHI NÂU MALAYSIA 125G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8938505512402,HHT,"=""8938505512402""",SENTA - KHOAI MỠ GỌT VỎ 400G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_11702,HHT,"=""11702""",CHERRY MỸ HỘP 300G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_11590,HHT,"=""11590""",XOÀI ĐÀI LOAN CẮT SẴN HỘP 350G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8938552678748,HHT,"=""8938552678748""",NTP FOOD - CHÈ DỪA DẦM HẢI PHÒNG 150ML,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_5704025027640,HHT,"=""5704025027640""",EMBORG - BƠ LẠT COOK & BAKE 200G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8938502525092,HHT,"=""8938502525092""",THỌ PHÁT - BÁNH BAO CADE 240G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8938502525726,HHT,"=""8938502525726""",THỌ PHÁT - BÁNH GIÒ NHÂN THỊT 150G,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
HHT_8938500844027,HHT,"=""8938500844027""",VỊ NGUYÊN - ĐẬU HŨ TA 280G,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
HHT_8938508547562,HHT,"=""8938508547562""",BIBIGO - KIM CHI CẢI THẢO CẮT LÁT 100G,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
HHT_10368,HHT,"=""10368""",NHO ĐỎ KẸO MỸ HỘP 450G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8936176756019,HHT,"=""8936176756019""",TNT - KHOAI LANG HẤP 240G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8936176750017,HHT,"=""8936176750017""",TNT - RAU CÂU NƯỚC DỪA 140G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8936176751182,HHT,"=""8936176751182""",TNT - CHÈ BÀ BA 140G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8935288800047,HHT,"=""8935288800047""",BẮC ÂU - NẤM ĐÙI GÀ VN HỮU CƠ 250G,Meat,Fix weight,0,10,-10,Chưa tạo phiếu KFM
HHT_11522,HHT,"=""11522""","HỖN HỢP BÔNG CẢI, CÀ RỐT VÀ & ĐẬU COVE",Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8936110050395,HHT,"=""8936110050395""",SWEETHOME - BÁNH CREPE SỮA TƯƠI 90G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8938503131728,HHT,"=""8938503131728""",ĐÀ LẠT MILK - SỮA TƯƠI THANH TRÙNG SÔCÔLA 180ML,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
HHT_8938509130022,HHT,"=""8938509130022""",HƯƠNG BIỂN - KHÔ MỰC LOẠI 1 300g,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8938500844430,HHT,"=""8938500844430""",VỊ NGUYÊN - ĐẬU HŨ KY CUỘN TƯƠI 200G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
HHT_8936000751036,HHT,"=""8936000751036""",ICHIBAN - ĐẬU PHỤ LÀNG MƠ 500G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
HHT_9300658407840,HHT,"=""9300658407840""",FARMERS UNION - SỮA CHUA HY LẠP HIGH PROTEIN 500G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
HHT_8936183060451,HHT,"=""8936183060451""",GFU - CƠM RƯỢU NẾP CẨM 170G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
HHT_8935360200086,HHT,"=""8935360200086""",NHO XANH MỸ HỘP 450G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
HHT_11755,HHT,"=""11755""",TÁO BRAEBURN NEWZEALAND TÚI 1.5KG,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
HHT_8938509645076,HHT,"=""8938509645076""",ZESPRI - HỘP KIWI XANH 4 QUẢ,Meat,Fix weight,0,3,-3,Chưa tạo phiếu KFM
HHT_10606,HHT,"=""10606""",HỒNG TÁO HỘP 500G,Meat,Fix weight,0,9,-9,Chưa tạo phiếu KFM
HHT_3073781154351,HHT,"=""3073781154351""",CON BÒ CƯỜI - PHÔ MAI CON BÒ CƯỜI 8M 112G,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
HHT_8936012063028,HHT,"=""8936012063028""",MỘC CHÂU CREAMERY - SCA KHÔNG ĐƯỜNG 100G,Meat,Fix weight,0,24,-24,Chưa tạo phiếu KFM
HHT_8935117700036,HHT,"=""8935117700036""",ÁNH HỒNG - BÁNH FLAN 6*54G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8938505512204,HHT,"=""8938505512204""",SENTA - KHOAI SỌ GỌT VỎ 400G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_11566,HHT,"=""11566""",BẮP CHUỐI BÀO 200G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_11681,HHT,"=""11681""","HỖN HỢP MĂNG TÂY, BẮP NON, CÀ RỐT 300G",Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8936176751090,HHT,"=""8936176751090""",TNT - CHUỐI RIM CỐT DỪA 140G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8936176751014,HHT,"=""8936176751014""",TNT - CHÈ MÔN 140G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_11075,HHT,"=""11075""",BẮP MỸ TÁCH HẠT 200G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
HHT_8935297104693,HHT,"=""8935297104693""",BIBIGO - KIM CHI CẢI THẢO CÂY 500G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8938552425229,HHT,"=""8938552425229""",ÚT MAU - TÔM KHÔ CANH ĐẶC BIỆT 35G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
HHT_8936000750343,HHT,"=""8936000750343""",ICHIBAN - ĐẬU HŨ CHIÊN PHỒNG 300G,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
HHT_8936034876811,HHT,"=""8936034876811""",PONNIE - XÚC XÍCH XÔNG KHÓI 450G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
A106_8936000750343,A106,"=""8936000750343""",ICHIBAN - ĐẬU HŨ CHIÊN PHỒNG 300G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
A106_8936000750077,A106,"=""8936000750077""",ICHIBAN - ĐẬU HŨ MỀM OME 330G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
A106_8936034876811,A106,"=""8936034876811""",PONNIE - XÚC XÍCH XÔNG KHÓI 450G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
A106_8850329536511,A106,"=""8850329536511""",MEIJI - SỮA CHUA UỐNG VỊ CAM LỐC 4*85ML,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
A106_9300658114663,A106,"=""9300658114663""",FARMERS UNION - SỮA CHUA KIỂU HY LẠP NGUYÊN CHẤT 500G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
A106_9310653105641,A106,"=""9310653105641""",CHOBANI - SỮA CHUA HY LẠP VỊ DÂU TÂY 160G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
A106_8934673501033,A106,"=""8934673501033""",VINAMILK - SCA GREEN FARM CAO ĐẠM MẬT ONG TỰ NHIÊN NGŨ CỐC 123G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
